,Planet Radius Value,Stellar Mass,Orbital Period Value,Star Radius Value,Effective Temperature Value,J mag,V mag,TIC Declination,Effective Stellar Flux Value,mass_flag,pl_masses,Ars,K_amp,TSM,Full TOI ID
474,3.93,1.119,399.37587,1.618,6098,14.303,13.421,43.497368,2.66,,14.71030832,146.4811997,1.187202934,0.990809789,K07847.01
475,3.65,1.387,571.280892,1.619,7081,11.977,12.948,39.836639,2.62,,12.97335522,199.6369529,0.80532025,2.609766706,K06118.01
476,2.49,1.257,476.91977,1.725,6282,11.85,13.343,45.373589,2.49,,6.771631709,160.7614961,0.476692757,1.442742988,K05604.01
477,4.4,1.144,529.39169,2.504,5283,11.702,13.824,43.796139,2.43,,17.82477227,115.0592642,1.290421086,1.394016928,K05451.01
478,1.69,1.185,578.88761,1.917,6180,10.082,11.602,41.037395,2.32,,3.503981768,161.4021575,0.240511236,1.564384142,K08107.01
479,0.96,0.874,362.22202,1.277,6113,10.152,11.539,44.78532,2.25,,0.839668593,160.1493971,0.082545333,0.390979818,K05554.01
480,2.91,1.072,313.051405,1.185,6218,11.818,13.206,41.10894,2.2,,8.826174737,167.617559,0.794977119,3.741585542,K05205.01
481,2.74,1.007,581.729006,2.005,5765,11.133,12.964,38.005466,2.12,,7.967652722,146.6465178,0.608584696,1.616633297,K04958.01
482,2.94,1.062,495.51899,1.634,6043,12.324,13.986,45.05481,2.03,,8.981417844,164.5857197,0.698488039,1.549331946,K05577.01
483,5.02,0.91,277.25118,1.048,6046,11.27,12.737,48.34367,2.02,,22.30235678,165.499726,2.333185203,10.99740383,K08217.01
484,1.86,0.864,275.07365,1.187,5604,8.981,10.574,36.771042,2,,4.124073959,142.8616574,0.447800737,7.39616824,K07621.01
485,2.97,0.792,557.92882,1.844,5553,11.886,13.816,46.037479,1.92,,9.137773812,143.1404912,0.830643239,1.486101609,K05680.01
486,1.26,0.804,215.732414,0.856,5790,12.165,13.838,40.777241,1.72,,2.127082657,164.4817366,0.262759877,0.287235467,K05176.01
487,1.57,0.916,385.29212,1.053,6440,12.082,13.407,39.579391,1.68,,3.091603918,205.5698253,0.28856302,1.731889172,K05068.01
488,2.09,1.035,455.195496,1.209,6478,11.431,12.677,40.834389,1.67,,5.028090968,208.4082701,0.409223682,2.569343365,K05188.01
489,1.82,1.074,419.93373,1.053,6686,11.822,12.912,51.441738,1.57,,3.974438668,229.5740123,0.324187707,2.324032405,K05973.01
490,7.82,1.083,305.0762469,1.155,5716,12.088,13.967,45.909512,1.53,,47.38118521,169.6142203,4.275313845,10.3227237,K01411.01
491,1.18,1.001,407.14656,1.198,5845,11.535,13.544,46.054806,1.29,,1.757577486,193.0860433,0.151807079,0.181537179,K07179.01
492,1.26,0.981,313.82752,0.973,5914,11.241,12.777,47.771091,1.28,,2.127082657,198.5180532,0.203091558,0.316316253,K05806.01
493,2.1,0.871,295.958914,0.992,5505,12.013,13.963,44.744061,1.17,,5.069057773,179.9745757,0.5342631,2.686053078,K05552.01
494,1.81,1.039,623.70774,1.132,6626,12.43,13.671,44.207909,1.05,,3.937386221,274.942582,0.287775925,1.366535219,K07880.01
495,1.04,0.972,449.01499,1.068,6031,11.18,12.685,50.01358,1.04,,1.118294656,228.9394092,0.095340109,0.27426407,K04878.01
496,2.7,0.898,535.1515,1.423,5468,11.416,13.279,45.482159,1.04,,7.770927175,188.1196689,0.658739263,2.314598161,K05609.01
497,2.57,0.948,366.088938,0.945,5941,10.338,12.512,43.93681,1.03,,7.145633699,223.9363199,0.663066123,8.052817088,K07587.01
498,1.66,1.073,545.205601,1.155,6273,11.787,13.141,50.12801,1.03,,3.398898453,249.0121996,0.254293615,1.569071119,K05938.01
499,1.88,1.011,559.785594,1.111,6201,12.194,13.664,50.409229,0.92,,4.199743665,258.2933948,0.324064873,1.604291471,K05949.01
500,1.18,0.972,486.12702,1.062,6008,11.83,13.402,41.786961,0.91,,1.757577486,242.750374,0.145927643,0.184871975,K03456.02
501,1.73,0.825,365.739893,0.953,5420,11.627,13.541,43.065472,0.8,,3.646135593,211.8698375,0.371298552,2.452110065,K05389.01
502,7.79,1.032,345.1589354,0.931,5597,12.226,13.976,48.681938,0.8,,47.07259255,224.8288958,4.209454277,12.61702544,K01431.01
503,2.06,1.056,550.86514,1.115,5912,12.022,13.46,41.314892,0.76,,4.906013224,258.3484107,0.369704602,1.851016488,K05236.01
504,6.43,1.136,700.0029822,1.118,6487,12.625,13.918,39.022572,0.76,,33.97137253,309.7277107,2.251186246,5.602384696,K01208.01
505,1.55,0.959,651.07431,1.261,5696,11.307,13.042,39.88802,0.71,,3.02495088,247.2904345,0.229903855,1.368574563,K05087.01
506,0.64,0.708,295.06066,0.762,5332,10.587,12.505,45.142139,0.7,,0.196653283,218.2191282,0.023820952,0.849593367,K08174.01
507,1.07,0.811,485.92297,0.957,5551,10.899,12.632,39.20528,0.61,,1.238143035,253.5337588,0.116007203,0.334463378,K06108.01
508,10.81,1.105,988.8811177,1.549,5755,12.138,13.718,51.144279,0.58,,82.15956281,278.8653532,4.942565385,6.708833555,K00375.01
509,1.03,0.73,502.25648,0.833,5637,12.13,13.843,45.71664,0.51,,1.080274586,287.502845,0.107381035,0.244147947,K07932.01
510,0.97,0.856,395.13138,0.869,5060,11.028,13.196,45.419998,0.44,,0.87140431,247.6632997,0.084380197,0.373176459,K07923.01
511,3.12,0.709,2190.701035,0.736,4965,11.503,13.613,44.53112,0.03,,9.936129651,860.2450228,0.616371532,4.327071226,K00099.01
0,3,1.375158733,15.613426,1.44,6460,5.836,6.884,23.685905,175.0344527,,9.295239258,20.30718631,1.926533061,123.6746871,EPIC 212178066.01
1,3.01,,20.84919,,,8.698,8.816,-1.942526,,,9.347973712,,,,EPIC 228974907.01
2,19.443,1.000147128,5.176243,1.12,6185,8.277,9.394,12.01165,479.4765546,,317.8,11.24714276,117.676641,611.3660709,EPIC 211424769.01
3,12,,83830,0.74,4000,7.088,9.538,-24.437021,,,98.12113387,,,,EPIC 203914123.01
4,3.295,1.052558906,13.773826,1.68,6114,8.668,9.607,11.667474,270.0129262,,10.90206211,14.64552953,2.815637224,31.04608971,EPIC 211401787.01
5,2.2,,13.772626,1.25,,8.668,9.607,11.667474,,,5.486217199,,,,EPIC 211401787.01
6,2.17,,13.773,1.47,,8.668,9.607,11.667474,,,5.359644539,,,,EPIC 211401787.01
7,17.2,,2.5730187,0.69,4488,7.82,9.991,-11.177358,,,317.8,,,,EPIC 206135267.01
8,1.75,,10.50439,0.88,,8.565,9.996,-3.082804,,,3.718083362,,,,EPIC 201258341.01
9,15.7,,2.320937,1.16,,8.776,10.015,-20.969925,,,317.8,,,,EPIC 204763194.01
10,1.9,,1.489154,2.4,,8.211,10.075,-27.884588,,,4.275978979,,,,EPIC 213919915.01
11,0.583,0.872217406,0.595621,0.86,5338,8.465,10.127,-17.430704,3070.218824,,0.140821939,3.31069339,0.117448553,15.2053399,EPIC 212303338.01
12,1.27,,22.6398,0.86,,8.953,10.165,-22.847593,,,2.155861047,,,,EPIC 204308061.01
13,1,,1.489184,0.87,,8.211,10.174,-27.884281,,,0.9718,,,,EPIC 213920015.01
14,2.06,0.87918445,16.140442,0.98,5870,9.061,10.23,-1.404572,71.2467914,,4.906013224,26.28088797,1.355046166,29.16717895,EPIC 229004835.01
15,2.02,,16.13655,,,9.061,10.23,-1.404572,,,4.745169912,,,,EPIC 229004835.01
16,2.04,,5.9895,1.03,,9.352,10.435,-29.064095,,,4.82531561,,,,EPIC 202600948.01
17,2.25,,11.0213,1.51,,9.486,10.47,13.688463,,,5.699866983,,,,EPIC 211539054.01
18,7.72,,,1.76,,9.701,10.513,-10.336791,,,46.35577545,,,,EPIC 206169157.01
19,2.744,0.812950106,37.361973,1.12,5675,9.402,10.702,-6.350882,27.97167641,,7.987436561,39.20297014,1.757136135,21.93162347,EPIC 212772313.01
20,3.29,,49.8558,1.36,,9.244,10.711,-19.925976,,,10.87395337,,,,EPIC 204991696.01
21,2.7,1.013198471,7.112134,1.04,5800,9.343,10.794,22.00601,207.499496,,7.770927175,15.03467179,2.566021921,42.23654059,EPIC 212099230.01
22,3.2,,7.112273,0.96,,9.343,10.794,22.00601,,,10.37312003,,,,EPIC 212099230.01
23,1.781,1.014524446,21.587326,1.47,6244,,10.838,-19.843121,126.5942812,,3.830743762,22.30823614,0.872888943,,EPIC 217855533.01
24,2.42,,8.03216,1.85,,9.802,10.857,-1.060686,,,6.451200832,,,,EPIC 220173278.01
25,2.47,,27.7985,1.48,,9.698,10.892,-4.437356,,,6.67942781,,,,EPIC 212833814.01
26,9.1,1.394324477,5.169887,1.45,6830,10.042,10.95,20.869091,959.1860087,,61.30908108,9.696979501,18.19864582,102.2700982,EPIC 212036875.01
27,2.1,1.133306836,18.10549,1.22,6213,9.852,10.97,-4.899185,100.3801124,,5.069057773,24.80420752,1.137651713,14.60512252,EPIC 201166680.01
28,1.6,,6.788344,1.11,,9.694,10.973,-8.171739,,,3.192702192,,,,EPIC 212703473.01
29,1.862,1.009438811,18.517319,0.98,5758,9.694,10.973,-8.171739,50.08980045,,4.131615425,30.15887645,0.994163251,17.49792768,EPIC 212703473.02
30,1.608,1.009438811,6.789076,0.98,5758,9.694,10.973,-8.171739,190.8853295,,3.219887628,15.4491124,1.082516048,20.20415575,EPIC 212703473.01
31,3.3,,18.5159,1.76,,9.694,10.973,-8.171739,,,10.93020073,,,,EPIC 212703473.02
32,2.8,,6.78882,1.76,,9.694,10.973,-8.171739,,,8.266527088,,,,EPIC 212703473.01
33,2.65,0.825813598,31,0.79,5185,9.518,10.985,-6.721861,12.30874001,,7.52787546,49.33296407,1.744004864,32.52720274,EPIC 228801451.03
34,10.9,1.580377501,5.28081,3.01,6227,10.501,11.083,2.456006,2553.73105,,83.32579893,4.939882748,22.5920651,31.02918753,EPIC 201626686.01
35,0.669,,2.7518,0.65,,9.018,11.11,-21.965147,,,0.230463629,,,,EPIC 204529573.01
36,2.281,1.12146063,7.445026,0.83,5277,9.675,11.115,-11.724275,79.62722237,,5.834013435,20.09046057,1.77312702,35.97492865,EPIC 206114630.01
37,2.11,,7.4448754,0.78,5132,9.675,11.115,-11.724275,,,5.110161362,,,,EPIC 206114630.01
38,2,0.975446605,8.236486,0.92,5930,10.044,11.125,18.469511,149.6364715,,4.665577765,18.50704773,1.504664335,24.38094686,EPIC 251319382.01
39,4.4,0.975446605,14.869943,0.92,5930,10.044,11.125,18.469511,68.06873399,,17.82477227,27.43986927,4.721018889,50.93366198,EPIC 251319382.02
40,5.61,,57.10412,0.97,,10.088,11.192,8.444664,,,26.93960999,,,,EPIC 220573228.01
41,2.61,,20.21535,0.97,,10.088,11.192,8.444664,,,7.335729394,,,,EPIC 220573228.02
42,14.1,,3.400858,0.98,,9.811,11.2,-25.053404,,,129.0704819,,,,EPIC 203753577.01
43,5.57,,3.4007758,0.89,5520,9.811,11.2,-25.053404,,,26.61388474,,,,EPIC 203753577.01
44,19.3,,1.1761477,2.38,,10.313,11.206,-16.722006,,,317.8,,,,EPIC 205939498.01
45,0.867,,1.658223,0.92,,9.708,11.211,-17.938782,,,0.583022431,,,,EPIC 218901589.01
46,0.62,,1.83916,0.48,,8.425,11.238,-27.261663,,,0.175525065,,,,EPIC 203099398.01
47,0.837,,1.8389349,0.58,3930,8.425,11.238,-27.261663,,,0.513965579,,,,EPIC 203099398.01
48,6.63,,17.725837,1.11,5971,10.184,11.274,-16.462458,,,35.78717675,,,,EPIC 205947161.01
49,23.4,,17.7259,1.75,,10.184,11.274,-16.462458,,,317.8,,,,EPIC 205947161.01
50,7.51,,,1.25,,9.635,11.275,-24.990332,,,44.23258623,,,,EPIC 203771098.03
51,2.5,1.060949043,22.99592,1.04,6010,10.159,11.305,13.170355,48.52160395,,6.817928692,33.38319179,1.476464554,18.2501729,EPIC 211502222.01
52,2.61,,2.165976,1.1,,10.015,11.332,16.216694,,,7.335729394,,,,EPIC 210550063.01
53,2.4,1.288445557,11.561514,1.41,6140,10.084,11.337,21.238987,213.5089249,,6.360826515,16.61021344,1.521884813,14.11621489,EPIC 212058012.01
54,2.897,1.210314499,23.446873,0.99,5869,10.109,11.373,-21.026836,35.68749622,,8.759249192,37.12074357,1.72619663,23.48329114,EPIC 204750116.01
55,3.24,,23.44701,1.11,,10.109,11.373,-21.026836,,,10.594512,,,,EPIC 204750116.01
56,2.71,,23.446501,0.87,5484,10.109,11.373,-21.026836,,,7.819918636,,,,EPIC 204750116.01
57,1.46,,7.8392,1.11,,10.109,11.373,-21.026836,,,2.73246303,,,,EPIC 204750116.02
58,0.648,,1.86732,0.69,,9.932,11.377,-17.37627,,,0.205596357,,,,EPIC 205470347.01
59,4.34,,2.71189,,,11.002,11.461,-4.946688,,,17.41353648,,,,EPIC 201164625.01
60,1.11,,6.5534,0.77,,9.915,11.472,2.964757,,,1.411995,,,,EPIC 220315508.01
61,1.33,,5.6505,1.01,,10.856,11.475,-13.985285,,,2.331858694,,,,EPIC 206029242.01
62,1.98,,26.4837,1.38,,10.204,11.483,-16.646969,,,4.586540823,,,,EPIC 219480273.01
63,3.44,,36.762337,0.75,4932,9.817,11.497,0.783149,,,11.73015612,,,,EPIC 201516974.01
64,18.8,,27.242912,0.9,5547,10.129,11.505,4.988131,,,317.8,,,,EPIC 201779067.01
65,12.3,,1.157563,1.46,,10.149,11.52,-18.298365,,,102.3276804,,,,EPIC 218711655.01
66,4.31,,,1.29,,10.872,11.529,19.32025,,,17.20940278,,,,EPIC 211939692.01
67,3.26,,,1.29,,10.872,11.529,19.32025,,,10.70592903,,,,EPIC 211939692.03
68,2.95,,26.8662,1.29,,10.872,11.529,19.32025,,,9.033413017,,,,EPIC 211939692.04
69,3.28,,39.5438,1.29,,10.872,11.529,19.32025,,,10.81782556,,,,EPIC 211939692.02
70,5.3,1.078255718,14.759595,1.19,6070,10.941,11.561,15.205698,118.1144152,,24.45813953,21.82591291,6.074370466,29.44391752,EPIC 211647930.01
71,12.2,,2790,0.93,5100,10.322,11.568,7.164978,,,100.917423,,,,EPIC 201892470.01
72,1.48,,9.9487,1.14,,10.799,11.577,-13.919572,,,2.796400403,,,,EPIC 206031623.01
73,22.5,,17.812866,0.92,5613,10.38,11.587,-3.95439,,,317.8,,,,EPIC 206543223.01
74,21.6,0.974078021,17.81188,0.93,5554,10.38,11.587,-3.95439,42.11290557,,317.8,30.6020581,79.33022032,251.2782297,EPIC 206543223.01
75,8.7,,,0.96,,10.596,11.61,24.359209,,,56.79853961,,,,EPIC 211087003.01
76,3.55,,28.29213,0.96,,10.596,11.61,24.359209,,,12.37492684,,,,EPIC 211087003.02
77,5.2,,18.406118,1.84,6684,10.888,11.618,-5.977968,,,23.6788237,,,,EPIC 206439513.01
78,1.96,,9.40172,1.13,,10.12,11.65,-26.538601,,,4.508060764,,,,EPIC 214419545.01
79,3.47,,50.285869,0.74,4859,9.994,11.668,-3.094936,,,11.90459286,,,,EPIC 201257461.01
80,7.99,,2.5194078,1.72,7119,11.236,11.669,-2.085164,,,49.14552341,,,,EPIC 201324549.01
81,19.6,,2.519386,2.03,,11.236,11.669,-2.085164,,,317.8,,,,EPIC 201324549.01
82,2.03,,33.515399,0.65,4222,10.494,11.681,5.894323,,,4.78517367,,,,EPIC 201828749.01
83,2.89,,33.5116,0.88,,10.494,11.681,5.894323,,,8.723299281,,,,EPIC 201828749.01
84,2.14,0.933496869,33.5107,0.9,5683,10.494,11.681,5.894323,19.15036477,,5.234290892,47.5130899,1.088859792,13.52461816,EPIC 201828749.01
85,2.473,1.001439574,33.513607,0.86,5628,10.494,11.681,5.894323,16.04734461,,6.693225203,50.90413662,1.328604537,17.10303195,EPIC 201828749.01
86,3.83,,33.51569,0.71,5552,10.494,11.681,5.894323,,,14.0796661,,,,EPIC 201828749.01
87,2.338,0.867508157,4.036791,0.73,4933,9.93,11.689,1.613639,126.2488513,,6.084012554,13.94296063,2.690994554,47.91669561,EPIC 229133720.01
88,2.24,,4.03692,,,9.93,11.689,1.613639,,,5.656868342,,,,EPIC 229133720.01
89,2.4,0.995138559,2.783705,0.94,5890,11.007,11.717,20.95126,637.2818583,,6.360826515,8.847311119,2.906033582,27.2916416,EPIC 212041476.01
90,1.12,,2.30183,,,9.873,11.728,-6.268236,,,1.458066782,,,,EPIC 201111557.01
91,1.313,0.580957743,2.302368,0.71,4720,9.873,11.728,-6.268236,276.4755048,,2.281415954,8.625855037,1.589645854,4.505598937,EPIC 201111557.01
92,10.814,0.87918445,59.848566,0.98,5738,10.631,11.758,19.499622,11.33454212,,82.21125175,62.96012553,14.67046443,70.43463645,EPIC 210775710.01
93,12,,59.84871,1.07,,10.631,11.758,19.499622,,,98.12113387,,,,EPIC 210775710.01
94,8.84,,6.17887,,,10.014,11.775,-5.848084,,,58.36107601,,,,EPIC 201127519.01
95,9.913,1.063853997,6.178369,0.79,5015,10.014,11.775,-5.848084,78.15428121,,70.90928731,18.31521309,23.75423254,208.4038835,EPIC 201127519.01
96,13.24,1.048124379,16.770556,2.88,4939,10.048,11.785,-9.890216,260.6377002,,115.9749021,9.727604897,28.1291643,30.390222,EPIC 228729473.01
97,4.4,,6.79867,1.6,,11.027,11.786,-27.885939,,,17.82477227,,,,EPIC 213919434.01
98,1.217,,5.76218,0.87,,10.357,11.789,-10.87507,,,1.962985831,,,,EPIC 206146957.01
99,1.37,,5.7619248,0.83,5350,10.357,11.789,-10.87507,,,2.452332784,,,,EPIC 206146957.01
100,1.373,1.096763189,5.761359,0.9,5744,10.357,11.789,-10.87507,187.7596358,,2.461468901,15.50151815,0.827042791,2.158729157,EPIC 206146957.01
101,15.3,,23.21037,1.21,,10.288,11.79,-23.840353,,,317.8,,,,EPIC 204057095.01
102,5.7,,23.210585,0.81,5244,10.288,11.79,-23.840353,,,27.67844545,,,,EPIC 204057095.01
103,1.3,,13.7043,1.01,,10.619,11.794,-11.44456,,,2.243149085,,,,EPIC 212560683.01
104,1.2,,0.87703,,,10.588,11.797,1.96828,,,1.866576336,,,,EPIC 201595106.01
105,1.406,0.951905298,0.877183,0.93,5705,10.588,11.797,1.96828,2637.386055,,2.562887159,4.080101176,1.772368832,3.629270724,EPIC 201595106.01
106,1.83,,14.06928,0.88,,10.335,11.803,-11.079821,,,4.011633898,,,,EPIC 212577658.01
107,1.867,0.934131162,14.069759,0.89,5343,10.335,11.803,-11.079821,46.51945054,,4.150493905,26.94632528,1.152522744,15.55765396,EPIC 212577658.01
108,1.8,,14.069121,0.84,,10.335,11.803,-11.079821,,,3.900476796,,,,EPIC 212577658.01
109,2.65,,20.3997,0.78,,10.494,11.835,-4.139476,,,7.52787546,,,,EPIC 206535016.01
110,2.93,,20.398147,0.85,5399,10.494,11.835,-4.139476,,,8.929546322,,,,EPIC 206535016.01
111,2.579,0.734204517,20.398071,0.78,5199,10.494,11.835,-4.139476,22.92132009,,7.188225976,36.34681075,2.070766692,24.00409348,EPIC 206535016.01
112,5,1.349168125,5.113823,1.41,6890,10.501,11.842,16.325573,974.1925256,,22.15151567,9.791800016,6.745715468,40.34959104,EPIC 211730024.01
113,3.18,,13.8543,1.85,,10.468,11.846,-11.21493,,,10.26314687,,,,EPIC 206133795.01
114,5.7,,540,0.94,5200,10.644,11.877,-26.553753,,,27.67844545,,,,EPIC 203311200.01
115,12.81,,,1.95,,10.644,11.877,-26.553753,,,109.64478,,,,EPIC 203311200.01
116,1.443,0.894099845,5.781853,1.38,5739,10.776,11.949,19.347498,501.7156507,,2.678595919,9.466514685,1.030096769,1.032555464,EPIC 211941472.01
117,1.38,,5.7837,1.31,,10.776,11.949,19.347498,,,2.482840876,,,,EPIC 211941472.01
118,8.85,,50.69369,0.78,,10.463,11.95,-0.290045,,,58.47335328,,,,EPIC 220192485.01
119,8.683,0.788645863,50.693644,0.79,5220,10.463,11.95,-0.290045,6.767757861,,56.60999306,67.43185203,11.47900986,77.38965675,EPIC 220192485.01
120,7.721,1.075896818,7.785227,1.82,5084,10.117,12.019,-10.896922,319.4901495,,46.36598379,9.30955314,14.27290869,38.47710328,EPIC 212586030.01
121,10.9,,7.78608,3.34,,10.117,12.019,-10.896922,,,83.32579893,,,,EPIC 212586030.01
122,2.18,,11.20381,1.1,,10.894,12.024,-0.279768,,,5.401700229,,,,EPIC 201445732.01
123,2.08,,26.1956,0.66,,10.128,12.025,22.663046,,,4.987261143,,,,EPIC 212132195.01
124,2.362,0.889868899,26.197022,0.69,4789,10.128,12.025,22.663046,8.13752362,,6.190564579,51.75949505,1.443265117,24.99865303,EPIC 212132195.01
125,1.871,1.030144709,4.637911,0.99,5608,10.418,12.028,-27.016935,287.414289,,4.165622195,11.94285941,1.568763351,19.13288614,EPIC 214234110.01
126,2.04,,4.63789,1.02,,10.418,12.028,-27.016935,,,4.82531561,,,,EPIC 214234110.01
127,1.43,,10.49927,0.6,,11.098,12.049,-7.772068,,,2.637701848,,,,EPIC 206329937.01
128,15.3,,2.349545,1.7,,10.884,12.05,25.38859,,,317.8,,,,EPIC 211147528.01
129,15.8,1.370834408,2.349455,1.81,7056,10.884,12.05,25.38859,4928.104594,,317.8,4.565871384,124.0962625,67.70797046,EPIC 211147528.01
130,1.44,,2.48038,1.27,,10.99,12.053,1.190933,,,2.669135838,,,,EPIC 201543531.01
131,18.4,,28.465633,0.96,5700,10.789,12.057,-24.626259,,,317.8,,,,EPIC 203867512.01
132,1.11,,3.68047,0.78,,10.478,12.06,1.470872,,,1.411995,,,,EPIC 220245303.01
133,1.062,1.058301221,3.68034,0.77,5121,10.478,12.06,1.470872,161.6261958,,1.205320837,13.28006388,0.481560662,2.539117111,EPIC 220245303.01
134,7.17,,45.4939,1.63,,10.917,12.078,4.623034,,,40.8824585,,,,EPIC 220395416.01
135,2.55,,19.68075,1.08,,10.771,12.079,-22.840675,,,7.05135771,,,,EPIC 216166748.01
136,2.315,1.126231959,19.679411,1,5679,10.771,12.079,-22.840675,42.30133758,,5.982616053,31.92369664,1.311351304,13.02065052,EPIC 216166748.01
137,2.49,,24.6842,1.17,,10.664,12.083,-21.756069,,,6.771631709,,,,EPIC 204579445.01
138,4.85,,8.79689,2.05,,10.324,12.091,-24.387844,,,21.03368645,,,,EPIC 203925865.01
139,11.3,,0.546127,1.45,,10.988,12.095,-30.656187,,,88.59063076,,,,EPIC 213123443.01
140,9.11,0.91759953,21.204739,1.76,5154,10.366,12.107,-2.464518,92.24828063,,61.42365858,17.8055821,15.05473444,33.34596448,EPIC 201299088.01
141,1.01,,0.44433632,0.8,5208,10.676,12.164,2.144426,,,1.007041604,,,,EPIC 201606542.01
142,1.22,1.582178766,0.444372,0.82,5540,10.676,12.164,2.144426,3217.625282,,1.980364299,3.48335939,1.224361531,3.983418393,EPIC 201606542.01
143,2.4,0.813848984,21.521554,1.16,5694,10.413,12.179,-24.084225,63.40056009,,6.360826515,26.21409483,1.680519832,13.23152108,EPIC 215502661.01
144,20.5,,21.568409,1.21,,10.484,12.189,-26.065205,,,317.8,,,,EPIC 214611894.01
145,18.6,,3.12951,1.99,,11.35,12.192,-28.396324,,,317.8,,,,EPIC 213748480.01
146,3.8,,9.7706,1.2,,10.847,12.207,-29.049206,,,13.89269669,,,,EPIC 213546283.01
147,3.3,,9.769155,1.1,,10.847,12.207,-29.049206,,,10.93020073,,,,EPIC 213546283.01
148,3.193,0.6964633,9.770186,0.99,5631,10.847,12.207,-29.049206,140.4465957,,10.33457453,17.22510723,3.941335005,26.71980578,EPIC 213546283.01
149,3.05,1.082340355,27.353103,1.45,6148,10.248,12.208,17.37554,80.87011405,,9.56013812,27.05952555,1.928131202,13.47001529,EPIC 210629082.01
150,2.796,1.147388867,52.714072,0.91,5722,11.066,12.215,14.69032,9.585166799,,8.246461276,68.08357583,1.28549048,12.29653469,EPIC 211611158.02
151,2.48,,52.7099,0.89,,11.066,12.215,14.69032,,,6.725464696,,,,EPIC 211611158.02
152,12.4,,1.151471,1.64,,11.053,12.234,-23.260845,,,103.7459865,,,,EPIC 215938010.01
153,10.31,,50.73641,1.35,,10.789,12.24,-23.554468,,,75.80435746,,,,EPIC 204128016.01
154,21.2,,28.707623,1.03,5838,11.079,12.246,-28.934635,,,317.8,,,,EPIC 202634963.01
