# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Nov 20 13:33:40 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%CANDIDATE%'
# CONSTRAINT:  and koi_prad_str < 25
# CONSTRAINT:  and koi_gmag < 14)
# CONSTRAINT:  order by koi_insol desc, koi_disposition desc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_vet_stat:   Vetting Status
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
# COLUMN koi_smass_err1: Stellar Mass Upper Unc. [Solar mass]
# COLUMN koi_smass_err2: Stellar Mass Lower Unc. [Solar mass]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
# COLUMN koi_gmag:       g'-band [mag]
# COLUMN koi_jmag:       J-band [mag]
# COLUMN koi_kmag:       K-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,ra,dec,koi_kepmag,koi_gmag,koi_jmag,koi_kmag
5734702,K05196.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,392.472910000,1.0020000e-02,-1.0020000e-02,155.4624000,2.130000e-02,-2.130000e-02,0.7610,0.0320,-0.5360,7.86700,0.67300,-0.67300,3.4560e+02,3.430e+01,-3.430e+01,5.46,8.800e-01,-1.890e+00,442.0,,,9.04,4.32,-5.58,12.20,1,q1_q17_dr25_tce,6626.00,160.00,-180.00,3.728,0.312,-0.078,2.7040,0.4310,-0.9350,1.4260,0.2380,-0.2640,298.926670,40.970451,12.361,12.615,11.462,11.204
8223568,K06176.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,143.096880000,1.5270000e-02,-1.5270000e-02,143.7010000,1.570000e-01,-1.570000e-01,0.1129,0.3352,-0.1128,17.74000,6.50000,-6.50000,1.2500e+02,2.140e+01,-2.140e+01,1.48,3.900e-01,-1.300e-01,441.0,,,8.94,6.25,-2.19,6.40,2,q1_q16_tce,6725.00,110.00,-159.00,4.335,0.037,-0.188,1.3100,0.3430,-0.1160,1.3540,0.1010,-0.1430,287.985600,44.147202,11.538,11.704,10.729,10.552
4914221,K05099.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,111.187116000,2.4960000e-03,-2.4960000e-03,195.2257000,1.680000e-02,-1.680000e-02,0.8164,0.0042,-0.5721,3.56900,0.74100,-0.74100,1.1080e+02,2.080e+01,-2.080e+01,1.51,5.300e-01,-3.900e-01,440.0,,,8.86,9.23,-4.45,7.30,1,q1_q16_tce,5806.00,155.00,-142.00,4.168,0.260,-0.223,1.2810,0.4560,-0.3310,0.8810,0.1420,-0.0690,288.930600,40.057339,12.709,13.183,11.490,11.136
8631160,K01271.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,162.047950200,1.1530000e-04,-1.1530000e-04,278.8805730,5.080000e-04,-5.080000e-04,0.6630,0.0150,-0.0210,9.89740,0.04600,-0.04600,4.8405e+03,1.510e+01,-1.510e+01,11.52,2.070e+00,-2.060e+00,437.0,,,8.65,3.96,-3.12,370.20,1,q1_q17_dr25_tce,6309.00,75.00,-82.00,4.160,0.148,-0.121,1.5670,0.2810,-0.2810,1.2940,0.0910,-0.1360,294.265500,44.794300,13.632,13.940,12.654,12.349
11775507,K06245.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,144.102562000,2.8150000e-03,-2.8150000e-03,198.0696000,1.660000e-02,-1.660000e-02,0.0879,0.3602,-0.0879,2.75300,0.63300,-0.63300,1.7130e+02,3.300e+01,-3.300e+01,1.67,7.200e-01,-3.000e-01,437.0,,,8.64,11.25,-3.68,4.10,2,q1_q16_tce,6528.00,185.00,-252.00,4.257,0.151,-0.249,1.2600,0.5480,-0.2270,1.0460,0.2040,-0.1220,297.517820,49.917702,12.431,12.621,11.021,10.773
9469494,K07938.01,,CANDIDATE,Done,CANDIDATE,0.5080,0,0,0,0,275.560300000,1.7900000e-02,-1.7900000e-02,237.0977000,4.090000e-02,-4.090000e-02,0.0180,0.4290,-0.0180,15.09000,1.60000,-1.60000,8.9400e+01,9.300e+00,-9.300e+00,2.33,5.300e-01,-1.320e+00,437.0,,,8.60,6.29,-7.18,11.50,1,q1_q17_dr25_tce,5989.00,213.00,-192.00,3.764,0.568,-0.142,2.4670,0.5590,-1.3960,1.2890,0.1850,-0.3430,293.685330,46.095737,11.663,12.436,10.747,10.412
7974634,K06168.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,131.258668000,3.6520000e-03,-3.6520000e-03,182.3187000,2.280000e-02,-2.280000e-02,0.4901,0.4832,-0.2885,4.89000,0.63900,-0.63900,1.5300e+02,2.020e+01,-2.020e+01,1.59,1.090e+00,-2.300e-01,433.0,,,8.31,17.61,-3.02,8.50,2,q1_q16_tce,6443.00,153.00,-215.00,4.325,0.086,-0.373,1.2480,0.8550,-0.1820,1.1980,0.2940,-0.1770,296.586980,43.766918,12.236,12.526,11.259,10.998
5124667,K01822.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,150.878319800,5.0290000e-04,-5.0290000e-04,206.6922300,2.130000e-03,-2.130000e-03,0.0220,0.4000,-0.0220,8.67970,0.08260,-0.08260,6.5990e+02,1.080e+01,-1.080e+01,4.37,6.500e-01,-1.530e+00,423.0,,,7.56,3.09,-4.54,70.60,1,q1_q17_dr25_tce,5504.00,87.00,-76.00,3.999,0.304,-0.095,1.7370,0.2610,-0.6080,1.0990,0.0980,-0.1310,297.940160,40.278629,12.443,12.821,11.387,11.096
6719052,K05320.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,357.437578000,9.5960000e-03,-9.5960000e-03,195.2194000,2.010000e-02,-2.010000e-02,0.1427,0.3394,-0.1426,15.90300,0.57500,-0.57500,2.7230e+02,2.120e+01,-2.120e+01,3.13,2.090e+00,-4.000e-01,422.0,,,7.53,16.02,-2.69,13.60,1,q1_q16_tce,7610.00,231.00,-303.00,4.127,0.079,-0.382,1.8620,1.2400,-0.2430,1.6930,0.3350,-0.1970,298.453220,42.110100,13.723,13.895,12.894,12.711
12105086,K05954.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,73.908995000,1.8850000e-03,-1.8850000e-03,159.8067000,2.220000e-02,-2.220000e-02,0.4947,0.0429,-0.4491,3.91600,0.79600,-0.79600,1.0050e+02,2.130e+01,-2.130e+01,0.94,3.900e-01,-8.000e-02,421.0,,,7.44,8.86,-1.85,7.00,1,q1_q16_tce,5865.00,146.00,-170.00,4.518,0.033,-0.296,0.9180,0.3760,-0.0740,1.0120,0.1180,-0.1230,288.055730,50.653690,13.144,13.596,12.047,11.645
11824578,K05937.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,357.588538000,6.4620000e-03,-6.4620000e-03,250.4138000,1.080000e-02,-1.080000e-02,0.1542,0.3024,-0.1539,3.36700,0.44100,-0.44100,3.4480e+02,5.180e+01,-5.180e+01,3.53,1.950e+00,-7.100e-01,420.0,,,7.38,12.76,-3.41,7.20,1,q1_q16_tce,7435.00,240.00,-311.00,4.082,0.123,-0.318,1.8760,1.0320,-0.3780,1.5470,0.3340,-0.2860,296.755400,50.055271,13.382,13.536,12.566,12.379
6934045,K05336.01,,CANDIDATE,Done,CANDIDATE,0.5020,0,0,0,0,265.741374000,3.3840000e-03,-3.3840000e-03,167.0573000,1.600000e-02,-1.600000e-02,0.6520,0.3080,-0.4310,18.07800,0.51200,-0.51200,2.7340e+02,1.390e+01,-1.390e+01,3.24,7.200e-01,-9.500e-01,413.0,,,6.90,4.54,-3.89,21.60,1,q1_q17_dr25_tce,6537.00,175.00,-214.00,4.044,0.228,-0.123,1.8590,0.4110,-0.5480,1.3970,0.1500,-0.2570,286.797550,42.420910,13.491,13.799,12.453,12.230
10879899,K05839.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,169.415073000,3.8270000e-03,-3.8270000e-03,283.3498000,1.930000e-02,-1.930000e-02,0.7546,0.2231,-0.5263,3.88400,0.74900,-0.74900,2.3990e+02,3.460e+01,-3.460e+01,2.32,1.420e+00,-5.000e-01,413.0,,,6.87,12.61,-3.16,9.80,1,q1_q16_tce,6362.00,140.00,-211.00,4.238,0.150,-0.332,1.3780,0.8440,-0.2940,1.1990,0.2850,-0.1880,298.477450,48.222031,12.427,12.761,11.440,11.163
7198587,K05369.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,651.358046000,6.4440000e-03,-6.4440000e-03,213.1816200,7.710000e-03,-7.710000e-03,0.0946,0.3618,-0.0945,4.38400,0.29000,-0.29000,5.7080e+02,6.090e+01,-6.090e+01,14.58,9.100e-01,-3.720e+00,411.0,,,6.75,1.46,-3.55,11.00,1,q1_q16_tce,5122.00,96.00,-198.00,3.172,0.032,-0.028,6.2610,0.3940,-1.5950,2.1230,0.1800,-0.9270,291.265840,42.739491,12.888,13.669,11.257,10.683
9893468,K04575.01,,CANDIDATE,Done,CANDIDATE,0.8310,0,0,0,0,201.325036000,5.3990000e-03,-5.3990000e-03,174.7724000,1.920000e-02,-1.920000e-02,0.5970,0.3460,-0.3880,14.40000,0.60600,-0.60600,1.2540e+02,1.060e+01,-1.060e+01,1.98,4.200e-01,-5.200e-01,410.0,,,6.71,3.70,-3.25,14.20,1,q1_q17_dr25_tce,6120.00,79.00,-85.00,4.093,0.210,-0.140,1.6990,0.3640,-0.4440,1.3060,0.1310,-0.1600,292.936430,46.753021,13.174,13.478,12.105,11.816
7700622,K00315.01,,CANDIDATE,Done,CANDIDATE,1.0000,0,0,0,0,35.583496880,4.6260000e-05,-4.6260000e-05,189.0356200,1.000000e-03,-1.000000e-03,0.0010,0.4160,-0.0010,3.98850,0.03720,-0.03720,9.3760e+02,1.180e+01,-1.180e+01,2.03,1.200e-01,-9.000e-02,408.0,,,6.54,1.41,-1.04,90.80,1,q1_q17_dr25_tce,4894.00,97.00,-97.00,4.637,0.015,-0.042,0.6840,0.0410,-0.0310,0.7530,0.0320,-0.0590,297.271880,43.333309,12.968,13.758,11.429,10.813
9157523,K05629.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,192.138741000,4.9490000e-03,-4.9490000e-03,269.2098000,1.420000e-02,-1.420000e-02,0.0503,0.6318,-0.0498,3.21800,0.84300,-0.84300,1.5140e+02,5.160e+01,-5.160e+01,1.93,9.600e-01,-5.600e-01,407.0,,,6.48,9.60,-3.60,8.20,1,q1_q16_tce,6065.00,157.00,-184.00,4.098,0.254,-0.247,1.5690,0.7790,-0.4570,1.1260,0.3040,-0.1580,293.014860,45.577831,12.534,12.968,11.461,11.124
9836959,K01715.01,,CANDIDATE,Done,CANDIDATE,0.8550,0,0,0,0,105.014577400,4.8520000e-04,-4.8520000e-04,228.9445500,3.700000e-03,-3.700000e-03,0.9540,0.0460,-0.6750,7.42600,0.31700,-0.31700,2.9600e+02,9.800e+00,-9.800e+00,2.29,3.200e-01,-2.800e-01,406.0,,,6.44,2.52,-1.88,33.90,1,q1_q17_dr25_tce,5868.00,105.00,-117.00,4.363,0.115,-0.103,1.0420,0.1440,-0.1290,0.9150,0.0660,-0.0590,294.277280,46.675282,12.900,13.246,11.829,11.475
9217583,K05642.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,222.280560000,4.8310000e-03,-4.8310000e-03,131.8546000,1.730000e-02,-1.730000e-02,0.2151,0.2405,-0.2151,3.03500,0.73500,-0.73500,2.7190e+02,4.970e+01,-4.970e+01,2.56,1.500e+00,-6.100e-01,405.0,,,6.37,11.33,-3.11,8.00,1,q1_q16_tce,6543.00,161.00,-201.00,4.170,0.171,-0.322,1.5310,0.9000,-0.3650,1.2680,0.2890,-0.2260,291.574550,45.618389,12.401,12.686,11.437,11.219
9304976,K05654.01,,CANDIDATE,Done,CANDIDATE,0.0880,0,0,0,0,54.695712400,9.9650000e-04,-9.9650000e-04,155.2574000,1.570000e-02,-1.570000e-02,0.9540,0.0250,-0.6600,6.89000,0.49400,-0.49400,1.0960e+03,1.030e+02,-1.030e+02,3.28,4.500e-01,-4.000e-01,405.0,,,6.34,3.04,-2.10,12.40,1,q1_q17_dr25_tce,5299.00,186.00,-186.00,4.535,0.093,-0.076,0.7570,0.1020,-0.0920,0.7150,0.1040,-0.0450,299.817720,45.709164,13.823,13.827,14.997,14.414
11305417,K05883.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,198.781156000,5.7550000e-03,-5.7550000e-03,284.3868000,2.200000e-02,-2.200000e-02,0.1924,0.2733,-0.1921,6.77000,0.66700,-0.66700,1.3830e+02,1.640e+01,-1.640e+01,1.69,9.700e-01,-3.700e-01,404.0,,,6.33,10.86,-2.99,10.30,1,q1_q16_tce,6493.00,157.00,-223.00,4.220,0.154,-0.317,1.4240,0.8140,-0.3150,1.2290,0.2810,-0.2060,295.740020,49.011520,12.752,13.062,11.755,11.538
2852810,K06097.03,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,282.343150000,1.0910000e-02,-1.0910000e-02,261.7746000,2.700000e-02,-2.700000e-02,0.5038,0.0229,-0.4531,3.95600,0.79400,-0.79400,2.2050e+02,4.280e+01,-4.280e+01,2.35,1.250e+00,-4.900e-01,404.0,,,6.31,10.30,-2.89,3.70,4,q1_q16_tce,7092.00,195.00,-264.00,4.176,0.144,-0.298,1.5250,0.8180,-0.3140,1.2720,0.2900,-0.2020,291.515750,38.058418,12.749,12.927,11.877,11.664
7282470,K05379.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,520.655224000,9.6470000e-03,-9.6470000e-03,160.5611000,1.310000e-02,-1.310000e-02,0.2674,0.1642,-0.2674,12.94000,0.48100,-0.48100,3.1490e+02,2.310e+01,-2.310e+01,7.58,3.460e+00,-2.570e+00,401.0,,,6.12,7.96,-3.74,14.40,1,q1_q16_tce,5227.00,107.00,-151.00,3.321,0.252,-0.298,4.3130,1.9680,-1.4620,1.4190,0.3150,-0.4840,291.922700,42.892921,12.518,13.216,11.036,10.485
11341266,K05886.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,284.871770000,1.6850000e-02,-1.6850000e-02,333.9721000,4.870000e-02,-4.870000e-02,0.0404,0.3910,-0.0402,15.63000,1.40000,-1.40000,1.0670e+02,1.250e+01,-1.250e+01,1.84,8.000e-01,-6.200e-01,401.0,,,6.10,7.91,-3.81,10.10,1,q1_q16_tce,6437.00,191.00,-239.00,4.004,0.292,-0.221,1.7730,0.7620,-0.6020,1.1580,0.2990,-0.1880,286.796110,49.194260,13.074,13.307,11.951,11.697
4150972,K05044.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,161.537665000,5.4260000e-03,-5.4260000e-03,280.9898000,3.000000e-02,-3.000000e-02,0.2175,0.2583,-0.2174,2.65000,0.43400,-0.43400,1.0180e+02,1.900e+01,-1.900e+01,1.37,7.800e-01,-3.000e-01,400.0,,,6.04,10.57,-2.87,5.90,1,q1_q16_tce,6033.00,176.00,-219.00,4.218,0.180,-0.293,1.3580,0.7680,-0.2990,1.1110,0.2790,-0.1500,289.831300,39.278000,12.426,12.196,11.067,10.717
5687986,K07735.01,,CANDIDATE,Done,CANDIDATE,0.3180,0,0,0,0,382.303060000,3.0960000e-02,-3.0960000e-02,356.7308000,3.240000e-02,-3.240000e-02,0.5970,0.0000,-0.4870,8.83000,5.50000,-5.50000,2.2560e+02,2.090e+01,-2.090e+01,4.05,6.900e-01,-1.490e+00,400.0,,,6.04,3.25,-3.90,9.60,1,q1_q17_dr25_tce,5993.00,178.00,-178.00,3.733,0.323,-0.108,2.5900,0.4390,-0.9510,1.3230,0.2040,-0.3320,285.369930,40.907429,13.104,13.572,11.943,11.553
10464199,K07330.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,198.113090000,1.1870000e-02,-1.1870000e-02,175.3243000,5.420000e-02,-5.420000e-02,0.1542,0.2998,-0.1542,15.59000,1.90000,-1.90000,5.3300e+01,8.500e+00,-8.500e+00,1.09,5.900e-01,-2.900e-01,399.0,,,5.96,10.03,-3.20,8.30,1,q1_q17_dr24_tce,6163.00,182.00,-228.00,4.144,0.226,-0.226,1.4860,0.8100,-0.3960,1.1220,0.3080,-0.1590,289.320470,47.632446,11.909,13.218,11.204,10.905
8165617,K06173.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,214.013044000,7.1680000e-03,-7.1680000e-03,179.8607000,2.330000e-02,-2.330000e-02,0.1289,0.3159,-0.1289,7.87000,2.20000,-2.20000,1.2320e+02,1.870e+01,-1.870e+01,1.54,9.200e-01,-2.600e-01,397.0,,,5.89,10.57,-2.33,9.00,5,q1_q16_tce,6698.00,151.00,-216.00,4.267,0.102,-0.339,1.3700,0.8210,-0.2320,1.2730,0.2780,-0.2160,291.742310,44.074871,12.445,12.661,11.517,11.303
12785320,K00298.02,,CANDIDATE,Done,CANDIDATE,0.9150,0,0,0,0,57.384037500,3.6380000e-04,-3.6380000e-04,170.7272300,4.800000e-03,-4.800000e-03,0.9540,0.0120,-0.6640,4.33600,0.11500,-0.11500,2.4170e+02,1.160e+01,-1.160e+01,1.62,1.000e-01,-1.100e-01,397.0,,,5.85,1.34,-1.14,22.90,2,q1_q17_dr25_tce,5250.00,105.00,-105.00,4.541,0.050,-0.045,0.7900,0.0520,-0.0520,0.7900,0.0520,-0.0390,290.494260,52.055519,12.713,13.553,11.295,10.885
9026248,K05603.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,341.557931000,4.6590000e-03,-4.6590000e-03,244.8859600,7.360000e-03,-7.360000e-03,0.6746,0.2661,-0.4528,3.36500,0.27500,-0.27500,4.3300e+02,4.480e+01,-4.480e+01,6.81,3.390e+00,-1.740e+00,393.0,,,5.65,8.17,-2.85,9.60,1,q1_q16_tce,5138.00,113.00,-142.00,3.551,0.204,-0.319,3.0980,1.5410,-0.7930,1.2450,0.3020,-0.3120,293.379940,45.313850,12.472,13.196,10.960,10.390
9391817,K05663.01,,CANDIDATE,Done,CANDIDATE,0.9650,0,0,0,0,140.884533000,2.6150000e-03,-2.6150000e-03,243.1411000,1.910000e-02,-1.910000e-02,0.0130,0.4350,-0.0130,10.24500,0.47500,-0.47500,1.5800e+02,1.100e+01,-1.100e+01,1.52,2.600e-01,-2.000e-01,392.0,,,5.60,2.54,-1.61,16.40,1,q1_q17_dr25_tce,5960.00,77.00,-83.00,4.306,0.103,-0.126,1.2130,0.2130,-0.1600,1.0870,0.0780,-0.0780,285.606750,45.990318,13.060,13.407,12.104,11.794
8022489,K02674.01,,CANDIDATE,Done,CANDIDATE,0.9890,0,0,0,0,197.511148400,3.6370000e-04,-3.6370000e-04,272.3864000,1.310000e-03,-1.310000e-03,0.8140,0.0130,-0.0190,11.10600,0.10100,-0.10100,2.5756e+03,1.600e+01,-1.600e+01,9.52,1.560e+00,-2.150e+00,391.0,,,5.54,2.65,-2.43,175.20,1,q1_q17_dr25_tce,5616.00,124.00,-90.00,4.004,0.202,-0.093,1.6740,0.2750,-0.3780,1.0320,0.1070,-0.0970,289.651250,43.824421,13.349,13.794,12.169,11.825
3634051,K06103.01,,CANDIDATE,Done,CANDIDATE,0.0000,0,0,0,0,453.542120000,3.5010000e-03,-3.5010000e-03,360.0617000,4.730000e-03,-4.730000e-03,0.6330,0.2190,-0.4050,17.02600,0.24000,-0.24000,8.6100e+02,1.860e+01,-1.860e+01,9.23,1.760e+00,-4.100e+00,390.0,,,5.45,2.74,-3.85,48.80,1,q1_q17_dr25_tce,5874.00,87.00,-79.00,3.664,0.375,-0.125,3.0060,0.5720,-1.3350,1.5190,0.1500,-0.3760,287.975460,38.740280,13.436,13.858,12.334,11.951
4572728,K08249.01,,CANDIDATE,Done,CANDIDATE,0.3630,0,0,0,0,309.191789000,7.9430000e-03,-7.9430000e-03,326.2209000,2.150000e-02,-2.150000e-02,0.1550,0.3070,-0.1550,11.39200,0.71900,-0.71900,1.2280e+02,1.340e+01,-1.340e+01,1.96,4.000e-01,-6.000e-01,383.0,,,5.08,3.14,-2.89,10.50,1,q1_q17_dr25_tce,6299.00,174.00,-174.00,3.990,0.253,-0.117,1.7540,0.3580,-0.5370,1.0950,0.2080,-0.1510,294.637660,39.655811,12.746,13.113,11.697,11.416
5894182,K07750.01,,CANDIDATE,Done,CANDIDATE,0.3220,0,0,0,0,494.485085000,4.8860000e-03,-4.8860000e-03,527.7094100,5.450000e-03,-5.450000e-03,0.0170,0.4150,-0.0160,3.90500,0.23800,-0.23800,3.8530e+02,3.220e+01,-3.220e+01,5.03,9.500e-01,-1.760e+00,379.0,,,4.88,2.79,-3.06,13.90,1,q1_q17_dr25_tce,6303.00,172.00,-191.00,3.774,0.293,-0.098,2.5530,0.4810,-0.8940,1.4140,0.2290,-0.2800,296.675380,41.164768,12.088,12.518,11.010,10.713
7917068,K05446.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,416.950400000,1.1340000e-02,-1.1340000e-02,227.3920000,1.750000e-02,-1.750000e-02,0.9542,0.0034,-0.6668,4.02600,0.97700,-0.97700,4.7980e+02,8.030e+01,-8.030e+01,7.35,3.070e+00,-3.980e+00,377.0,,,4.77,5.97,-3.87,6.90,1,q1_q16_tce,5751.00,169.00,-155.00,3.708,0.535,-0.216,2.6110,1.0880,-1.4130,1.2690,0.2850,-0.3840,299.341030,43.643162,12.692,13.244,11.409,10.983
8868481,K05578.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,388.048463000,6.3050000e-03,-6.3050000e-03,295.8353000,1.470000e-02,-1.470000e-02,0.1973,0.2580,-0.1972,3.45600,0.60300,-0.60300,1.4960e+02,2.010e+01,-2.010e+01,3.00,1.400e-01,-1.400e-01,376.0,,,4.71,0.67,-0.64,8.30,1,q1_q16_tce,5779.00,67.00,-67.00,3.765,0.017,-0.018,2.4600,0.1100,-0.1200,1.2900,0.1200,-0.1600,284.315190,45.132259,11.084,11.525,9.919,9.519
7018210,K05344.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,445.351255000,6.2760000e-03,-6.2760000e-03,558.6375500,7.630000e-03,-7.630000e-03,0.1716,0.2684,-0.1716,6.51600,0.32700,-0.32700,4.2040e+02,3.770e+01,-3.770e+01,3.66,2.140e+00,-8.000e-01,370.0,,,4.43,8.09,-2.16,10.60,1,q1_q16_tce,7202.00,217.00,-316.00,4.112,0.137,-0.332,1.7550,1.0250,-0.3820,1.4540,0.3200,-0.2880,286.352420,42.585770,13.735,13.924,12.860,12.617
9596820,K05698.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,282.029084000,7.5360000e-03,-7.5360000e-03,170.6900000,2.220000e-02,-2.220000e-02,0.4082,0.0504,-0.4082,4.68600,0.65600,-0.65600,3.1280e+02,4.760e+01,-4.760e+01,2.33,1.330e+00,-3.200e-01,363.0,,,4.12,7.19,-1.47,8.10,1,q1_q16_tce,6886.00,196.00,-236.00,4.305,0.087,-0.334,1.2870,0.7300,-0.1800,1.2270,0.2740,-0.1840,295.225860,46.220150,13.490,13.700,12.542,12.302
8264402,K04037.01,,CANDIDATE,Done,CANDIDATE,0.9640,0,0,0,0,215.956008000,3.4590000e-03,-3.4590000e-03,271.3671000,1.240000e-02,-1.240000e-02,0.9590,0.0110,-0.6720,10.42500,0.48400,-0.48400,3.9270e+02,1.800e+01,-1.800e+01,3.36,5.800e-01,-4.300e-01,361.0,,,4.03,1.81,-1.13,23.30,1,q1_q17_dr25_tce,6163.00,73.00,-86.00,4.270,0.103,-0.126,1.3130,0.2300,-0.1670,1.1740,0.0940,-0.0850,300.945680,44.164688,12.853,13.167,11.910,11.625
6266866,K05254.01,,CANDIDATE,Done,CANDIDATE,,0,0,0,0,232.916142000,4.6210000e-03,-4.6210000e-03,162.1441000,1.430000e-02,-1.430000e-02,0.2313,0.2313,-0.2310,7.03700,0.61300,-0.61300,6.4800e+01,8.500e+00,-8.500e+00,1.20,5.300e-01,-3.400e-01,361.0,,,4.02,5.18,-2.17,8.50,1,q1_q16_tce,5807.00,147.00,-155.00,4.108,0.255,-0.219,1.4960,0.6570,-0.4250,1.0460,0.2520,-0.1340,284.591640,41.639271,10.926,11.376,9.810,9.390
